# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060	taxonomy
ASV_1081	23.0	25.0	21.0	14.0	45.0	15.0	14.0	26.0	30.0	31.0	45.0	21.0	22.0	19.0	23.0	24.0	35.0	19.0	17.0	9.0	31.0	18.0	16.0	74.0	28.0	11.0	20.0	9.0	64.0	37.0	74.0	9.0	31.0	32.0	25.0	30.0	36.0	16.0	31.0	58.0	42.0	22.0	22.0	16.0	20.0	7.0	28.0	37.0	34.0	30.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_camelliae
ASV_3154	0.0	0.0	23.0	53.0	0.0	47.0	0.0	16.0	77.0	13.0	8.0	37.0	20.0	14.0	16.0	9.0	5.0	0.0	4.0	0.0	12.0	4.0	4.0	19.0	4.0	4.0	26.0	15.0	0.0	0.0	3.0	0.0	3.0	6.0	28.0	0.0	0.0	0.0	7.0	0.0	0.0	5.0	0.0	0.0	16.0	4.0	0.0	0.0	13.0	7.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_5495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	7.0	0.0	0.0	0.0	0.0	3.0	20.0	9.0	3.0	5.0	51.0	138.0	5.0	4.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__MSBL5; f__MSBL5; g__MSBL5; s__uncultured_bacterium
ASV_4067	5.0	68.0	25.0	21.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	54.0	0.0	7.0	0.0	27.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	58.0	7.0	0.0	7.0	8.0	3.0	16.0	0.0	23.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__ADurb.Bin063-1; s__uncultured_bacterium
ASV_5069	0.0	0.0	0.0	0.0	0.0	13.0	10.0	0.0	8.0	0.0	13.0	14.0	0.0	29.0	22.0	12.0	0.0	0.0	20.0	0.0	41.0	19.0	20.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Napoli-4B-65; f__Napoli-4B-65; g__Napoli-4B-65
ASV_2244	0.0	0.0	0.0	0.0	0.0	0.0	289.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_bacterium
ASV_4943	57.0	57.0	25.0	18.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	10.0	0.0	7.0	0.0	60.0	9.0	0.0	17.0	20.0	15.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira; s__uncultured_bacterium
ASV_492	0.0	0.0	0.0	0.0	0.0	0.0	117.0	139.0	45.0	37.0	50.0	0.0	0.0	10.0	224.0	145.0	0.0	479.0	668.0	423.0	0.0	36.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	61.0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_Aminicenantes
ASV_2780	20.0	0.0	11.0	5.0	22.0	7.0	0.0	5.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	4.0	141.0	11.0	0.0	0.0	23.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	3.0	105.0	48.0	8.0	0.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_bacterium
ASV_4065	24.0	87.0	38.0	58.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	5.0	36.0	19.0	9.0	15.0	15.0	49.0	7.0	14.0	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Dadabacteria; c__Dadabacteriia; o__Dadabacteriales; f__Dadabacteriales; g__Dadabacteriales; s__uncultured_bacterium
ASV_5781	13.0	0.0	6.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	5.0	13.0	0.0	0.0	0.0	11.0	3.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	102.0	4.0	0.0	0.0	53.0	32.0	7.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-GS-52; f__JG36-GS-52; g__JG36-GS-52; s__uncultured_bacterium
ASV_2830	0.0	20.0	100.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
ASV_6196	0.0	11.0	76.0	24.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	4.0	0.0	6.0	36.0	45.0	0.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium
ASV_317	63.0	41.0	42.0	45.0	168.0	66.0	76.0	36.0	39.0	97.0	83.0	38.0	53.0	70.0	73.0	79.0	91.0	86.0	30.0	64.0	108.0	70.0	33.0	191.0	64.0	36.0	62.0	46.0	189.0	103.0	133.0	31.0	98.0	55.0	81.0	68.0	53.0	40.0	78.0	150.0	70.0	76.0	75.0	52.0	66.0	24.0	52.0	76.0	101.0	98.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__uncultured_bacterium
ASV_5855	0.0	0.0	0.0	0.0	0.0	14.0	6.0	0.0	0.0	8.0	16.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	10.0	7.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_bacterium
ASV_6829	0.0	0.0	0.0	0.0	0.0	9.0	23.0	8.0	9.0	5.0	32.0	9.0	0.0	15.0	15.0	8.0	0.0	0.0	0.0	0.0	14.0	15.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	22.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__SBR1031; g__SBR1031; s__uncultured_bacterium
ASV_6999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	68.0	42.0	33.0	8.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j
ASV_2291	0.0	0.0	0.0	0.0	0.0	63.0	10.0	38.0	21.0	10.0	31.0	26.0	0.0	25.0	35.0	20.0	0.0	0.0	0.0	0.0	30.0	31.0	27.0	34.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	0.0	0.0	34.0	26.0	0.0	0.0	29.0	0.0	43.0	53.0	30.0	0.0	9.0	20.0	29.0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Benthic_Group_D_and_DHVEG-1; f__Marine_Benthic_Group_D_and_DHVEG-1; g__Marine_Benthic_Group_D_and_DHVEG-1
ASV_3965	6.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	148.0	2.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	38.0	0.0	0.0	0.0	31.0	3.0	0.0	2.0	0.0	0.0	9.0	0.0	6.0	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Hypnocyclicus
ASV_6814	8.0	0.0	12.0	6.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	20.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	3.0	9.0	28.0	4.0	3.0	4.0	0.0	0.0	14.0	0.0	31.0	26.0	21.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Nitrosococcaceae; g__CI75cm.2.12; s__uncultured_bacterium
ASV_4884	0.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	2.0	0.0	9.0	0.0	0.0	5.0	21.0	0.0	0.0	75.0	70.0	35.0	25.0	3.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_743	18.0	17.0	21.0	36.0	40.0	42.0	46.0	29.0	19.0	70.0	52.0	18.0	16.0	30.0	19.0	33.0	46.0	36.0	28.0	28.0	47.0	38.0	20.0	98.0	14.0	15.0	40.0	33.0	84.0	55.0	54.0	20.0	60.0	21.0	53.0	36.0	33.0	31.0	35.0	31.0	72.0	47.0	28.0	21.0	32.0	7.0	28.0	37.0	96.0	64.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Alcaligenaceae
ASV_2295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	22.0	4.0	292.0	79.0	80.0	34.0	5.0	29.0	0.0	56.0	16.0	7.0	7.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_5620	3.0	11.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	43.0	2.0	0.0	0.0	23.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	20.0	6.0	5.0	4.0	0.0	2.0	13.0	0.0	8.0	2.0	14.0	3.0	15.0	0.0	9.0	12.0	0.0	12.0	16.0	24.0	5.0	0.0	0.0	3.0	9.0	4.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__bioreactor_metagenome
ASV_685	7.0	162.0	49.0	52.0	7.0	67.0	0.0	11.0	84.0	79.0	143.0	67.0	45.0	51.0	5.0	10.0	23.0	4.0	4.0	0.0	188.0	177.0	64.0	85.0	26.0	132.0	155.0	77.0	4.0	17.0	47.0	48.0	14.0	48.0	61.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2791	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	62.0	44.0	49.0	31.0	0.0	10.0	67.0	32.0	0.0	0.0	0.0	0.0	41.0	29.0	23.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	42.0	0.0	0.0	0.0	24.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_6907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	0.0	0.0	56.0	0.0	33.0	94.0	4.0	0.0	0.0	15.0	4.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_soil
ASV_5332	54.0	0.0	0.0	30.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	8.0	16.0	10.0	0.0	29.0	30.0	12.0	0.0	18.0	6.0	11.0	11.0	9.0	0.0	0.0	11.0	4.0	0.0	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_bacterium
ASV_1945	42.0	8.0	3.0	0.0	29.0	0.0	0.0	0.0	3.0	95.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	12.0	0.0	0.0	10.0	33.0	7.0	0.0	26.0	21.0	63.0	0.0	171.0	9.0	0.0	22.0	126.0	6.0	25.0	0.0	0.0	0.0	10.0	39.0	0.0	6.0	d__Bacteria; p__Nitrospirota; c__Leptospirillia; o__Leptospirillales; f__Leptospirillaceae; g__Leptospirillum; s__Nitrospirae_bacterium
ASV_1336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	350.0	219.0	0.0	302.0	230.0	40.0	14.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__uncultured_bacterium
ASV_3822	0.0	0.0	8.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	7.0	45.0	42.0	13.0	0.0	35.0	14.0	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	76.0	48.0	27.0	3.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j
ASV_4677	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	53.0	0.0	0.0	137.0	0.0	0.0	2.0	68.0	48.0	16.0	3.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_291	14.0	291.0	196.0	371.0	187.0	118.0	0.0	22.0	82.0	33.0	26.0	191.0	76.0	148.0	58.0	69.0	7.0	0.0	5.0	0.0	36.0	23.0	21.0	28.0	342.0	89.0	172.0	189.0	33.0	74.0	165.0	37.0	320.0	208.0	325.0	38.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta
ASV_406	0.0	5.0	8.0	0.0	49.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	5.0	4.0	7.0	21.0	26.0	24.0	0.0	69.0	32.0	47.0	6.0	414.0	6.0	0.0	862.0	423.0	26.0	147.0	0.0	0.0	2.0	320.0	347.0	119.0	28.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__EPR3968-O8a-Bc78; f__EPR3968-O8a-Bc78; g__EPR3968-O8a-Bc78
ASV_6162	0.0	0.0	0.0	0.0	0.0	40.0	12.0	9.0	14.0	15.0	24.0	9.0	0.0	39.0	11.0	6.0	0.0	0.0	0.0	0.0	4.0	21.0	20.0	13.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Planctomycetota
ASV_1787	17.0	48.0	21.0	25.0	8.0	4.0	0.0	2.0	0.0	0.0	5.0	14.0	39.0	18.0	7.0	5.0	53.0	3.0	19.0	0.0	0.0	0.0	3.0	0.0	26.0	42.0	17.0	11.0	2.0	0.0	11.0	0.0	15.0	22.0	27.0	6.0	22.0	48.0	29.0	17.0	39.0	35.0	58.0	40.0	17.0	7.0	18.0	58.0	39.0	5.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_6234	18.0	46.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	28.0	34.0	6.0	4.0	0.0	4.0	15.0	3.0	4.0	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	16.0	7.0	0.0	0.0	8.0	2.0	0.0	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_methanogenic
ASV_3411	2.0	9.0	3.0	11.0	13.0	9.0	14.0	10.0	2.0	12.0	5.0	3.0	7.0	9.0	4.0	6.0	10.0	19.0	12.0	7.0	15.0	14.0	9.0	40.0	14.0	3.0	7.0	7.0	15.0	25.0	18.0	7.0	7.0	8.0	0.0	6.0	11.0	9.0	16.0	10.0	12.0	11.0	19.0	5.0	5.0	11.0	8.0	4.0	2.0	0.0	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium
ASV_5521	0.0	18.0	3.0	18.0	0.0	6.0	0.0	30.0	4.0	4.0	0.0	0.0	0.0	29.0	80.0	0.0	7.0	23.0	25.0	3.0	0.0	0.0	0.0	6.0	4.0	4.0	0.0	0.0	0.0	3.0	5.0	3.0	0.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca; s__uncultured_bacterium
ASV_5888	0.0	0.0	0.0	0.0	0.0	0.0	11.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	0.0	9.0	15.0	19.0	15.0	17.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__vadinBA26; f__vadinBA26; g__vadinBA26; s__uncultured_bacterium
ASV_6395	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	43.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	6.0	18.0	3.0	7.0	0.0	40.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_4103	0.0	0.0	0.0	0.0	0.0	9.0	35.0	33.0	5.0	16.0	20.0	4.0	0.0	0.0	26.0	14.0	0.0	23.0	19.0	12.0	31.0	35.0	21.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	8.0	d__Bacteria; p__CK-2C2-2; c__CK-2C2-2; o__CK-2C2-2; f__CK-2C2-2; g__CK-2C2-2; s__uncultured_delta
ASV_3707	5.0	56.0	19.0	27.0	7.0	15.0	0.0	4.0	6.0	5.0	5.0	7.0	20.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	2.0	0.0	15.0	17.0	30.0	11.0	0.0	0.0	7.0	0.0	16.0	0.0	7.0	0.0	11.0	11.0	0.0	12.0	13.0	0.0	22.0	8.0	26.0	4.0	5.0	8.0	21.0	10.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j; s__uncultured_prokaryote
ASV_6732	2.0	3.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	84.0	7.0	0.0	0.0	20.0	5.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	32.0	15.0	6.0	0.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured
ASV_910	18.0	14.0	35.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	218.0	25.0	19.0	53.0	113.0	224.0	89.0	0.0	238.0	58.0	133.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	2.0	0.0	146.0	62.0	14.0	5.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__uncultured_Burkholderiales
ASV_2241	0.0	0.0	0.0	0.0	0.0	73.0	38.0	42.0	28.0	10.0	58.0	46.0	0.0	18.0	41.0	30.0	0.0	0.0	0.0	0.0	50.0	31.0	36.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	7.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__ADurb.Bin180; f__ADurb.Bin180; g__ADurb.Bin180
ASV_4630	0.0	0.0	0.0	0.0	0.0	19.0	18.0	26.0	31.0	14.0	32.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	26.0	29.0	80.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia; s__uncultured_archaeon
ASV_3427	84.0	308.0	28.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	11.0	10.0	8.0	0.0	3.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium
ASV_1409	133.0	110.0	93.0	61.0	43.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	2.0	0.0	71.0	27.0	4.0	21.0	0.0	35.0	112.0	0.0	37.0	40.0	28.0	8.0	38.0	31.0	0.0	0.0	25.0	40.0	23.0	57.0	11.0	0.0	4.0	29.0	0.0	4.0	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales; f__Rokubacteriales; g__Rokubacteriales; s__uncultured_bacterium
ASV_3255	4.0	9.0	40.0	30.0	3.0	2.0	0.0	0.0	4.0	5.0	0.0	38.0	81.0	5.0	5.0	0.0	14.0	0.0	7.0	0.0	0.0	0.0	18.0	0.0	9.0	5.0	10.0	17.0	0.0	3.0	69.0	0.0	18.0	18.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	8.0	2.0	2.0	0.0	0.0	5.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__RBG-13-46-9; f__RBG-13-46-9; g__RBG-13-46-9; s__uncultured_bacterium
