#OTU ID	description	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
PWY-5989	stearate biosynthesis II (bacteria and plants)	114474.019770623	117861.800233455	91956.708265677	86042.7188122297	135364.310435875	81249.1878460301	65382.8174767726	47797.7821206759	44672.7894754835	93726.3387249122	94231.8068306462	44287.3594638248	81016.3431586447	68591.2366512638	145797.776133308	51579.7047496743	78266.914608902	72358.4911126798	45845.0944161294	52606.8072097689	68906.4051392443	72587.8295908972	49396.7534368957	382974.82561564	117211.252983382	64323.0666489461	72613.7491123402	69203.8216491073	143068.511941898	102704.847506829	134052.557725385	45706.3312397604	113907.23290148	95700.7374329454	181328.934840685	123778.431214824	119365.436627336	99640.1220105388	98688.5589554456	161040.76143671	107670.165056374	94017.7438069648	125187.966793939	85931.4462857766	101861.525914731	22862.0697602671	81846.9992806419	108950.745634382	124969.378979438	86150.2788575876
PWY5F9-12	biphenyl degradation	34.6658184487399	32.8837978271138	34.3896026150836	10.0171781711532	31.831245789708	0	0	0	0	16.7639639419105	6.47196029776675	1.86666666666667	13.7226284512484	0	0	0	0	0	0	0	0	0.857142857142857	1.86013986013986	4.2424078521307	15.0206003531489	3.3	6.91849112819558	15.4517805192987	3.89338758901323	10.0652382765059	5.61475282376059	0	24.6529582065177	36.9330932273222	77.1880786116003	6.75528918511113	45.7142857142857	11.7142857142857	0	1.71428571428571	10.5714285714286	18	32.2942279641592	3.20245398773006	0	0	0	13.9895829284409	0	0
PWY-6071	superpathway of phenylethylamine degradation	5834.12808544929	5504.25445755763	3971.08341645507	2782.03678495508	7319.95512673472	2569.34403457975	4490.05957467519	1916.27700590574	1796.51482315061	3843.42911184814	3795.42407747664	1710.95702292643	4171.03776346584	2567.14571627597	2933.62872665809	2120.13340985906	4812.98913571559	7680.15831590474	2519.93098416458	2963.40345198207	3037.15817622772	2984.36184570811	2128.87813160063	13427.7588396162	6337.93795128533	2906.0942363351	2954.77895453094	3047.44047389134	8034.81089632296	4782.78909751867	6166.59561895494	4445.20101909957	5949.22598422555	4345.95520914496	7808.90956971567	9942.97348230698	5866.80249111818	4520.37955631475	4885.69380239627	7710.99393309573	5682.85588185552	4203.25367677843	8324.21073655423	3400.11666582462	3531.712702945	821.013549814583	6514.10305454159	6853.38094158116	6466.79437342577	3980.89349928954
PWY-6107	chlorosalicylate degradation	1005.01694193833	888.060062668346	585.871527434228	743.73370630787	2680.7189184714	1170.63678798368	1481.65521575004	970.910472205783	951.231689315127	1562.75337423313	1952.20358170554	681.38909246441	958.15383533514	815.377449949645	1202.59288523029	1156.8958532709	1575.13417731606	1581.66213608715	1152.72469336925	1558.75734527403	1704.39082281943	1693.29688484107	866.732048800772	4608.63090661323	1066.06201168163	723.545337543298	1159.76982158917	848.539155472104	2289.60253266629	1557.09393588758	2177.32665967745	1029.99046743628	1874.29553053349	1231.25774840681	2501.14305008613	1787.25652830527	1140.83503855428	715.399633003473	1834.07251718088	2407.78795240027	1880.3987901834	1416.91566052927	1170.66902818057	626.013571026554	1121.91175810293	390.193942848737	955.76764676199	1123.68851482164	2094.87568005376	1522.14752350214
PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	192443.142381821	227309.627628635	161731.16833774	167475.686608484	181447.065897411	227823.706107442	166696.71169929	202330.988564726	187399.699233073	173101.758620247	227066.448764112	155312.282696234	150746.446758342	185544.789313358	204473.950477393	138142.883676733	120752.068792125	156630.58095847	129072.855759402	106232.882404556	215317.290121926	184194.335008358	133623.886541525	592120.309510907	227296.168087438	136989.328023285	197195.663805732	203270.545537651	183021.686104928	154142.035757684	215485.530745572	100934.60919382	182826.237615513	164792.415385874	305373.903696647	241926.216950809	201351.02815263	183778.859910802	167650.54236874	218370.4189198	184003.14385747	163629.418521544	194884.052535871	180610.818546105	225289.625314681	70291.81436622	139003.058591099	194811.844386327	215290.620799069	159092.21760988
PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	187426.913342438	226554.153453439	160029.033469981	169882.011679363	178409.825261849	234724.198090996	172103.117895663	208893.295377611	193182.210931231	177818.415973275	234042.067179624	160037.113707717	152316.346035717	191175.470157173	207339.568474366	142510.54762774	122503.645839465	163216.146969217	134094.473146509	110021.186341666	221973.649822331	189872.239486346	137647.271628743	607809.825353481	224590.485727929	138268.287961306	203236.485270394	209410.521307822	178426.97656775	150389.213596371	213396.076910875	104185.582544789	180006.05173642	164049.092920688	310718.403053881	249368.091349579	200414.42727108	188063.220751168	170673.162050449	216842.579228524	185423.699715913	165569.474588405	193687.584209799	185534.027612332	232308.310099643	72472.7597677449	138642.727416283	196462.007169439	217890.429191657	162299.091913666
PWY-6123	inosine-5'-phosphate biosynthesis I	170425.278466971	211746.664454532	149884.695780675	160786.202924682	164441.251635189	219902.375127537	158405.141762413	192474.525392598	179038.685850488	165284.209174593	219055.819826692	150418.675812116	142556.168440013	178399.748820171	194277.074924997	131733.602213176	113345.095053126	147432.766118249	121820.612293152	96978.179228781	206915.54259189	176887.747670733	128643.154425712	567646.003603634	207701.51526178	130676.229652586	191843.654246587	196365.666784184	161932.631003146	139114.097206845	200121.057108232	97163.5738292498	166678.590241443	154084.289181856	287344.844824645	227506.695852171	182503.089384609	172029.250431707	158001.742709794	197746.826023538	171470.33106883	153474.54647033	177423.474105455	172216.550749123	216290.845349193	67417.3627400886	125219.357868545	179841.951206904	202214.369511288	150799.190326284
PWY-6125	superpathway of guanosine nucleotides de novo biosynthesis II	167065.282070799	202517.291003132	143738.634084071	151579.946429334	146091.239414116	206655.083811044	148500.966874067	182463.639558345	169845.787320826	153819.727068991	206534.535287124	142257.259412596	133821.89605043	170010.632399569	191179.442850407	123936.220311379	99975.7916137981	133532.889971248	115047.447855957	85520.0079905546	197705.9997807	165500.204860704	122551.832216756	549445.260157364	200604.977875508	122500.608246594	180924.710402118	185577.633974531	145290.077067205	126713.046791176	182542.298656093	90221.4937004274	154796.551233277	143890.559316218	278759.404132637	216913.920603962	179687.609825398	168029.4849545	144682.002008287	187360.471669458	163280.745784491	144028.918413925	175808.539662735	166440.543022777	207713.557632214	64287.4763423936	120942.462267015	174625.409833901	187741.65992527	138413.382029994
PWY-6126	superpathway of adenosine nucleotides de novo biosynthesis II	186693.427645676	227022.436140818	161267.558463605	169761.708267469	166097.608818806	233695.196515917	168829.302280972	207282.52631456	193644.226820628	173239.09404769	232392.428403155	160278.194742095	150577.333570197	192158.824140176	214947.509342332	139874.681722593	113745.717292679	152465.64968853	130199.882489245	101699.096038693	222215.887253309	186398.151980653	137880.3351261	616129.888587967	223961.642436819	137397.832297378	202846.278047496	208278.507194905	165029.344079355	143426.084241627	206487.274711722	101656.487252884	174130.711988373	161881.473898876	314738.969488317	247622.339569777	199649.389465327	186856.963340809	162767.985188021	209433.616755049	182244.982783897	161824.982494882	195917.321617778	185997.970026972	232182.680721944	71949.8890386482	135086.969887892	194568.900390447	210369.94075188	155550.245505098
PWY-6143	CMP-pseudaminate biosynthesis	30.9943214180581	13.5836522100716	54.6081359391913	29.4824026945087	116.021582891621	52.0095883934755	371.858861992039	520.225050282374	25.7355087851555	79.5741555179454	93.8862167911676	158.64467390609	35.2857004680893	97.8916598275835	131.879890042488	57.2709223347846	79.5813424514578	45.6412418292032	9.47333134946849	103.308963855291	31.751226677939	47.1216064389166	109.435407141056	207.398438394467	62.6892097793154	32.336869203689	56.7204042296859	56.1242371424067	186.760899507913	43.1303846078902	499.352647737176	58.9065151496353	63.8657317334773	62.5209863396632	1112.0525321341	822.593998294346	24.8495252501887	35.4614956270126	45.3588428159563	63.6958628645565	71.7997708755859	55.7448983596189	33.476596674698	15.3730391696779	73.9646380492648	12.3188769115066	37.038119386308	30.0742845357253	82.3604868289255	193.520156314884
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	130644.942028538	124394.229462913	98764.4543863045	85446.9186634181	113221.828928919	85344.7635732628	67515.936114737	61048.6294252202	65365.4708217385	90297.7819917913	95840.3418371356	59755.426273158	78752.5492741636	72493.4189213864	119325.05274491	52764.5879132576	65513.0322021611	69598.8286712888	48650.2366036064	46289.9251220398	82519.5502899953	75603.0033431871	56447.4739103404	313271.358289394	142496.630692226	72535.8280569658	84340.2438419682	84475.5255726272	119213.201729643	98835.2331366669	123855.648332879	47067.024942374	115490.295088429	97629.267171178	177374.496897166	114510.24366909	126707.69613404	106198.405955684	89750.5491370413	139327.380971514	107423.70803295	93871.384633335	119436.124118878	97130.6568611522	113262.313910039	25382.645119339	81738.5478590718	112626.981273696	116031.384853189	79144.9396436764
PWY-6148	tetrahydromethanopterin biosynthesis	0	119.907274789932	50.3767294326189	100.714555412133	11.9986201785774	610.998030107925	925.338192239388	1181.4016801159	703.376030343116	337.241821992851	670.501694475027	419.949488860028	52.7742014569462	456.013693817083	323.2370399734	186.672069925728	19.1952487818446	165.271068520769	196.143205126168	198.534327955737	1044.26320211138	869.658559617194	519.146351433934	2388.61975209878	14.3986337807686	158.134846808441	244.285260937668	332.651652124866	0	0	67.1695618328235	88.6684021284403	0	148.606027939475	552.734293671637	704.104615776619	11.9986602099205	93.5078537406381	177.265588670263	0	23.994315288965	103.084051160872	19.1966763640415	184.466851242746	580.384000150626	299.685159620855	0	119.871967422214	112.701043387177	229.858219751551
PWY-6151	S-adenosyl-L-methionine cycle I	64286.6814091866	65101.403066681	54119.2302871109	58247.3309869108	103815.737857157	61015.5160324397	69892.9829869199	43828.5447868519	38737.4087332042	70447.352479013	76363.9777740754	34894.9575384467	51667.3287742613	49550.2204753307	92882.9538034913	45991.1438382564	74833.1371266711	77776.6492561473	46814.0965431968	48143.550477222	62473.734722846	65066.1167309288	44218.0308267778	298593.539920173	66054.5243648571	35974.2669636825	56900.2289909927	51348.2022571196	107804.700612681	77307.2788055541	92881.4658389962	42392.5667507929	80415.0400049338	58206.9229892824	98872.1792701493	79305.6242604805	67431.4503954376	50596.0181308427	71087.1225984999	105110.856701024	69735.3323763622	60159.3303745892	70541.1259272901	42701.9848165114	62100.6589383437	16495.967953634	53495.5176881446	58590.5923062876	85041.9197418929	66604.8774727089
PWY-6163	chorismate biosynthesis from 3-dehydroquinate	173927.819834235	208389.536594707	146885.648838032	154538.004343107	170093.551016176	211279.995331561	153992.144107198	182592.611255745	172901.655434944	162655.709148204	212653.119982654	143396.831926414	141427.003509027	170407.735686206	188344.123756406	126294.698912788	115026.006605178	140310.890653811	116960.621445454	100122.703168393	197896.354932665	168676.208559468	123312.779980084	546282.156163187	207226.304131002	127229.964806178	184741.261188511	187544.653115503	169248.053117951	142897.056332263	200369.361433898	93510.7498620713	168666.430985912	152705.047760018	286135.441573693	220165.443431232	184973.345031041	170196.460289411	154624.577564501	204816.900032926	171893.235081144	153032.35756401	182429.177360771	169135.333501653	209088.527218678	62142.4945090053	127354.849745915	178989.097811155	199362.527671581	146303.717740018
PWY-6165	chorismate biosynthesis II (archaea)	589.29790264172	4981.80974319772	2471.87231014424	4051.98776957094	1176.87330707406	21472.1238507545	20387.4713538497	20372.3871898401	18519.7540636143	9228.47985590712	16406.2047678193	13069.3658115937	3237.70846018305	15113.0301351218	12447.3508655919	14167.6322241242	2238.98877177588	15751.9177791785	13986.0245852282	25491.7431522062	20107.6829079574	14406.6308064374	12394.1429180715	49532.3195966708	2724.50933095724	4864.07301135232	9878.12042426752	13430.0456590309	183.31077146118	430.074971667323	3655.01539026741	6992.75018873611	1074.44722211548	4489.52052353802	23953.4139643923	24992.9845428661	1401.7724415643	6161.33585265749	6333.47661544775	348.715159169956	2858.08620406013	5988.07976946796	1643.17173319225	7562.34174408652	13116.6660213122	6099.81508322436	745.121518948338	4886.41330295742	3537.3711946263	4726.3508962713
PWY-6167	flavin biosynthesis II (archaea)	314.370557158716	102.3257429858	99.0822615807489	44.3587486045542	267.453045334318	1847.47348383914	377.709391876933	236.916794507095	2288.74662240036	3863.58386039397	1490.57050881885	0	29.6873122990256	29.9398315199153	1635.06565217944	8364.38852428343	0	814.2774572122	74.0804657997975	0	5310.79538327557	1468.65548461488	219.723964701221	7914.29063428284	583.321439435668	44.5287288363096	29.8777273403406	103.859307195546	90.4904811444098	140.904269371847	115.570706981921	29.8136518317818	266.418033546375	362.442569449871	1280.39199130206	163.642623403728	644.319016024727	1058.01613026722	520.922285312948	128.077244303568	657.139347566256	552.921694041837	468.349957840701	623.886350726468	291.563315629616	160.008264598384	328.315261046742	1178.25979671546	222.497919802687	368.448502135805
PWY-6174	mevalonate pathway II (archaea)	91.7082412501442	920.449708877645	339.188382868604	669.02348893976	348.838169938024	2394.95108709217	648.462628530664	1465.77918441154	3078.66290440964	947.194588240431	1420.19810531587	1682.89931769669	602.623224863151	2112.9011788645	1045.67927789895	985.346921197637	663.40816081552	623.549337741307	687.213547803274	204.554128985348	1694.72495458875	1315.11252415623	957.139915371843	2737.88092636827	293.03436304265	839.726351658724	1195.33983776636	1416.26442544689	204.397461011152	195.065324855444	833.558414145143	854.265404078582	241.095308133884	502.934738612114	3271.1365239424	1881.94624894925	154.002232316451	582.775729454699	675.754848133588	277.584404795277	342.154343334281	629.342646860739	144.756605053704	720.458708104359	1336.3925942593	750.105980492742	83.7881014132121	416.684580412705	709.622578106553	709.446187564852
PWY-6182	superpathway of salicylate degradation	6109.07935485424	8611.85998791022	5095.01339563559	3200.55782602635	7704.17283545523	4892.47652103264	3049.26696296072	2178.38169824622	1812.80183766978	3726.51754117965	3447.09010650109	2140.01542095634	5810.26859723444	3340.03369922562	7475.71158036601	2188.58144714083	3782.87904369259	6163.72330428481	2289.01090515262	2596.56653544981	3043.39507828155	3085.65553973448	2156.80343289487	33292.2142280663	6553.55609964522	4731.31156868206	3127.38679965419	3728.40885526394	7541.51733477559	4587.02007501466	9044.58128338442	4438.13743632223	6118.36772127382	5586.86921475423	13914.0349929037	15583.8891827928	5556.73739098165	4612.40608290086	5262.36803565037	7174.07944471608	5205.99287784753	4226.22099481957	11550.7359813841	4663.76051664596	3363.69428858904	845.568044992867	7145.90129453922	9501.4695935671	7533.28941877258	4489.6346422453
PWY-6185	4-methylcatechol degradation (ortho cleavage)	5803.21539783129	8333.10797468667	4960.64155305851	3073.87483811042	7201.09771772566	4614.81828558094	2955.08024844784	2021.97748082505	1669.84900500684	3412.64978377441	3096.35209184539	2029.99937487335	5638.19931373398	3166.43686809856	7180.15163950542	2013.78881963966	3514.26021254693	5166.67899562163	2116.71279286322	2360.97269955884	2789.21655936654	2816.53156465706	1993.55445918739	34649.6750228779	6267.64802471346	4568.36576652242	2927.43257382709	3586.38694263165	7000.72447432117	4257.11828052126	8561.69366421058	4409.57485909564	5782.25321507371	5300.24006629808	13163.1665277751	16613.9712502531	5230.78496617014	4370.2091875677	4938.16361592238	6679.56963317917	4782.23900771982	3928.39890161519	10761.1159032995	4366.07880729556	3146.36019416681	766.953208968002	6861.57582319391	9065.62413717136	7069.5448373542	4168.11652139205
